session_id,user_id,timestamp,ip_address,mouse_movements,keyboard_inputs,time_on_page,js_enabled,is_bot
3077,20,06-08-2024 0.40,46.141.23.14,8,94,18,1,0
3078,30,09-04-2024 9.32,143.207.105.171,42,57,19,1,0
3079,26,09-01-2024 20.15,129.144.224.62,3,40,150,1,0
3080,26,11-08-2024 0.12,219.167.186.7,67,66,12,1,1
3081,21,03-05-2024 12.15,123.12.222.195,82,43,145,1,1
3082,47,19-03-2024 8.15,196.154.37.128,61,24,20,1,1
3083,28,28-03-2024 14.35,72.215.200.70,64,21,151,1,1
3084,18,08-06-2024 15.18,122.120.5.37,98,16,165,1,1
3085,41,22-04-2024 19.17,222.63.94.166,9,29,142,1,0
3086,29,26-08-2024 10.05,149.10.189.184,89,24,200,1,0
3087,43,03-05-2024 12.52,172.14.235.146,78,93,171,1,1
3088,23,18-04-2024 21.06,42.245.109.101,33,11,81,1,1
3089,44,16-03-2024 7.06,55.17.119.186,94,98,66,1,0
3090,34,14-06-2024 2.47,154.144.143.27,68,93,199,1,1
3091,19,30-07-2024 5.02,210.117.193.202,98,56,62,1,1
3092,20,02-02-2024 22.39,139.151.101.1,100,84,119,1,0
3093,3,27-02-2024 18.07,52.252.185.49,92,90,138,1,0
3094,4,09-07-2024 23.20,64.221.217.234,79,53,35,1,0
3095,10,31-05-2024 13.30,168.70.61.189,15,81,176,1,1
3096,22,04-04-2024 12.42,158.33.219.221,17,18,164,1,0
3097,20,15-05-2024 14.46,176.202.252.123,51,37,44,1,0
3098,8,24-07-2024 6.33,123.98.83.74,33,64,126,1,1
3099,17,08-03-2024 5.18,19.208.76.214,30,8,164,1,1
3100,28,08-01-2024 22.21,152.23.35.219,89,22,93,1,0
3101,26,20-07-2024 14.39,10.137.60.229,55,26,171,1,1
3102,49,26-08-2024 13.24,61.15.84.32,88,2,156,1,0
3103,8,11-07-2024 20.27,125.138.51.204,88,39,95,1,1
3104,44,03-08-2024 3.19,61.195.29.4,82,9,140,1,1
3105,18,21-06-2024 18.20,54.203.39.143,23,64,32,1,1
3106,38,26-04-2024 16.12,208.112.20.219,51,47,94,1,1
3107,11,11-03-2024 19.02,128.240.175.30,33,100,156,1,1
3108,11,11-05-2024 18.23,180.134.228.139,93,14,26,1,1
3109,35,14-01-2024 8.24,161.88.242.132,11,38,71,1,1
3110,10,25-05-2024 20.15,208.3.197.209,61,26,135,1,1
3111,12,19-04-2024 18.56,130.168.164.120,42,64,159,1,0
3112,7,08-01-2024 3.19,104.15.25.10,97,35,72,1,0
3113,34,11-03-2024 11.54,220.55.56.171,51,24,124,1,1
3114,10,02-01-2024 16.08,33.86.241.252,54,51,42,1,0
3115,41,04-07-2024 18.31,66.129.164.246,79,47,109,1,1
3116,45,06-02-2024 16.34,166.148.244.72,35,2,176,1,0
3117,35,20-03-2024 6.20,100.15.206.117,70,42,19,1,1
3118,6,25-06-2024 14.17,30.55.42.122,16,83,29,1,1
3119,19,16-01-2024 10.41,56.150.118.117,34,11,111,1,1
3120,43,01-06-2024 18.15,126.191.133.42,39,92,83,1,0
3121,10,09-02-2024 2.41,13.85.11.250,17,62,107,1,0
3122,20,18-01-2024 11.27,167.96.118.49,86,44,179,1,0
3123,14,06-03-2024 16.34,123.40.114.68,57,93,65,1,1
3124,43,03-04-2024 17.37,27.40.253.48,68,45,20,1,0
3125,26,04-04-2024 14.24,191.241.47.210,12,42,78,1,0
3126,28,09-08-2024 19.51,134.140.156.137,82,34,165,1,0
3127,10,03-03-2024 11.07,68.47.184.80,27,15,79,1,0
3128,22,12-05-2024 12.52,91.150.162.103,41,91,138,1,1
3129,41,04-03-2024 4.36,179.198.165.22,88,1,158,1,1
3130,36,01-05-2024 6.42,105.152.216.151,27,50,73,1,0
3131,50,22-04-2024 9.47,221.236.15.47,73,45,33,1,0
3132,34,04-01-2024 21.25,64.159.235.96,27,35,72,1,0
3133,18,27-05-2024 22.43,159.33.159.11,46,74,17,1,0
3134,46,20-08-2024 3.32,78.196.47.64,21,17,61,1,0
3135,8,13-02-2024 2.51,169.102.110.58,89,62,104,1,0
3136,12,20-01-2024 4.54,123.13.15.65,58,87,34,1,1
3137,4,27-08-2024 23.28,201.146.1.183,43,8,100,1,1
3138,28,31-07-2024 9.01,201.28.134.174,23,12,59,1,1
3139,24,26-03-2024 2.08,123.235.76.43,71,49,79,1,1
3140,7,21-06-2024 15.16,129.144.204.17,54,31,106,1,0
3141,30,25-06-2024 13.24,18.211.155.24,9,99,11,1,0
3142,25,04-02-2024 14.03,16.39.31.247,51,66,55,1,0
3143,24,06-08-2024 9.01,132.126.65.171,86,58,52,1,0
3144,20,05-06-2024 13.39,21.238.180.35,41,32,23,1,0
3145,28,17-04-2024 22.05,203.40.210.1,85,63,15,1,1
3146,45,05-06-2024 6.56,205.178.205.178,97,42,79,1,1
3147,34,22-07-2024 12.03,5.32.176.28,94,38,138,1,0
3148,6,07-08-2024 23.39,133.99.44.71,11,9,55,1,0
3149,26,23-06-2024 20.57,53.100.13.100,9,5,64,1,0
3150,14,02-07-2024 19.49,124.236.231.24,33,7,95,1,1
3151,46,28-08-2024 18.22,13.65.230.36,98,50,176,1,0
3152,49,12-02-2024 17.34,8.12.168.102,6,35,135,1,1
3153,40,07-07-2024 12.48,165.111.248.228,55,44,56,1,0
3154,26,27-08-2024 23.54,173.161.90.20,23,72,59,1,0
3155,8,17-02-2024 12.50,180.254.3.117,43,22,90,1,1
3156,50,08-07-2024 21.12,187.83.213.35,17,80,80,1,0
3157,31,05-08-2024 11.02,177.7.157.200,87,32,71,1,0
3158,1,10-04-2024 12.05,73.15.237.247,59,76,93,1,1
3159,10,27-06-2024 18.34,64.167.86.171,16,16,168,1,0
3160,48,15-05-2024 4.29,5.8.14.177,2,75,12,1,1
3161,21,22-05-2024 1.31,139.153.108.82,50,70,55,1,1
3162,7,27-03-2024 0.06,159.8.204.0,36,70,121,1,1
3163,26,09-07-2024 23.48,52.25.11.210,16,62,187,1,0
3164,34,26-01-2024 21.28,216.53.245.199,37,69,148,1,1
3165,17,08-02-2024 21.16,103.228.63.68,27,70,91,1,0
3166,35,04-05-2024 16.45,125.179.169.174,43,26,176,1,1
3167,36,05-04-2024 4.45,144.149.42.10,9,24,180,1,1
3168,35,22-08-2024 18.50,20.166.22.20,82,90,39,1,0
3169,43,15-02-2024 8.19,136.138.91.11,11,23,80,1,1
3170,41,21-01-2024 12.04,8.49.33.76,75,11,141,1,0
3171,29,26-06-2024 6.24,170.2.120.96,45,81,43,1,0
3172,41,29-04-2024 20.16,205.109.210.137,59,7,36,1,0
3173,21,18-04-2024 12.38,134.17.198.247,63,83,121,1,1
3174,9,05-07-2024 23.05,60.122.128.195,39,78,183,1,1
3175,12,10-06-2024 6.47,93.30.242.47,97,78,135,1,0
3176,26,30-06-2024 12.22,52.233.158.72,64,81,32,1,0
3177,6,22-01-2024 12.37,152.230.209.76,93,84,27,1,0
3178,16,15-01-2024 23.31,131.211.132.201,19,45,186,1,0
3179,9,26-05-2024 14.58,9.45.84.122,29,21,130,1,0
3180,7,22-01-2024 18.21,56.224.180.60,65,93,90,1,1
3181,5,23-03-2024 3.46,175.210.61.204,16,25,115,1,1
3182,23,05-03-2024 11.37,207.226.114.53,66,50,12,1,1
3183,15,06-05-2024 13.28,32.131.189.191,58,51,34,1,1
3184,23,02-06-2024 4.53,96.94.241.120,45,73,91,1,1
3185,13,16-02-2024 12.19,35.10.38.75,87,85,180,1,1
3186,7,15-03-2024 15.49,78.154.52.214,88,92,109,1,0
3187,37,03-05-2024 21.46,7.119.137.218,87,21,56,1,0
3188,42,02-02-2024 13.59,80.16.229.248,61,74,139,1,1
3189,44,26-08-2024 5.11,186.4.1.149,100,16,110,1,1
3190,29,28-01-2024 5.08,22.3.235.125,47,35,149,1,0
3191,34,17-04-2024 12.58,200.32.61.85,40,80,56,1,1
3192,16,13-01-2024 20.53,175.18.170.22,79,63,67,1,0
3193,46,06-06-2024 20.14,57.1.181.96,72,79,58,1,1
3194,25,29-04-2024 9.28,26.68.252.173,95,47,181,1,1
3195,36,08-07-2024 10.22,57.155.162.225,19,88,172,1,1
3196,27,03-04-2024 12.15,139.68.130.167,7,96,18,1,1
3197,8,01-07-2024 3.21,57.42.191.232,91,75,145,1,1
3198,31,23-04-2024 9.37,83.89.228.194,55,10,170,1,0
3199,9,02-03-2024 16.52,82.230.36.179,18,57,84,1,0
3200,46,04-01-2024 9.09,52.147.139.120,49,58,198,1,1
3201,47,09-07-2024 18.02,110.3.103.27,59,87,152,1,1
3202,11,22-05-2024 8.46,6.174.55.97,54,30,49,1,0
3203,13,27-03-2024 11.02,100.16.124.48,41,62,75,1,1
3204,25,25-01-2024 6.59,163.93.67.122,19,79,42,1,1
3205,29,27-06-2024 7.56,129.29.176.236,100,68,128,1,1
3206,4,23-02-2024 14.05,130.149.88.180,32,22,197,1,0
3207,15,10-06-2024 23.37,190.166.11.187,4,17,58,1,0
3208,42,03-02-2024 4.23,182.24.245.39,19,7,160,1,1
3209,13,29-04-2024 6.33,212.205.47.120,35,82,83,1,0
3210,6,18-05-2024 3.19,10.34.176.124,9,20,88,1,1
3211,30,05-02-2024 7.08,181.249.179.90,88,54,20,1,1
3212,3,29-04-2024 11.46,41.217.27.109,38,31,13,1,0
3213,8,18-06-2024 16.58,49.35.223.21,8,37,76,1,0
3214,21,29-06-2024 11.06,140.154.180.194,86,27,91,1,0
3215,11,01-06-2024 4.53,87.219.228.171,64,43,112,1,1
3216,41,29-01-2024 8.07,94.42.153.92,20,22,74,1,0
3217,16,11-03-2024 22.16,135.226.36.50,38,45,55,1,1
3218,47,20-03-2024 5.24,198.74.204.250,60,95,129,1,1
3219,11,23-01-2024 13.28,32.105.237.53,29,26,82,1,0
3220,31,02-08-2024 13.03,86.118.214.53,75,73,111,1,0
3221,49,08-06-2024 19.40,49.253.172.5,45,75,198,1,0
3222,48,26-01-2024 14.39,63.170.185.47,21,87,71,1,0
3223,3,12-08-2024 17.54,66.35.112.247,44,80,173,1,1
3224,36,14-06-2024 9.32,36.130.112.172,14,32,86,1,1
3225,39,12-08-2024 8.45,75.150.205.247,81,85,37,1,0
3226,27,01-04-2024 9.18,170.193.132.175,62,91,78,1,0
3227,31,23-04-2024 6.32,120.28.86.57,79,3,191,1,1
3228,50,19-07-2024 3.36,100.12.125.231,35,56,37,1,1
3229,7,29-07-2024 20.15,123.191.132.179,78,42,98,1,0
3230,28,16-04-2024 11.09,113.68.197.96,41,65,108,1,0
3231,48,24-07-2024 4.08,123.187.214.129,91,58,193,1,1
3232,17,22-02-2024 0.25,220.247.106.157,87,27,114,1,0
3233,15,15-05-2024 1.14,55.255.83.87,57,11,171,1,1
3234,21,09-06-2024 3.17,62.12.69.146,11,64,94,1,0
3235,29,06-05-2024 12.46,86.40.17.9,42,92,74,1,0
3236,32,07-08-2024 13.06,184.102.229.109,92,75,40,1,0
3237,8,17-07-2024 3.24,35.133.129.74,90,100,117,1,1
3238,24,10-08-2024 21.22,189.254.93.188,66,22,112,1,1
3239,2,05-04-2024 23.25,103.200.7.134,29,33,61,1,0
3240,27,14-01-2024 18.00,164.26.46.169,12,92,54,1,0
3241,41,04-04-2024 4.10,29.143.76.189,76,97,41,1,0
3242,16,26-05-2024 10.28,4.6.65.248,78,7,136,1,0
3243,14,18-03-2024 16.40,182.71.0.76,50,95,146,1,1
3244,10,04-04-2024 11.03,22.156.49.166,56,61,197,1,0
3245,18,08-02-2024 19.15,162.22.65.46,33,86,176,1,0
3246,1,14-03-2024 22.14,124.167.221.159,56,37,89,1,0
3247,19,13-02-2024 6.26,118.45.111.56,24,22,77,1,0
3248,40,16-05-2024 18.09,91.31.89.116,76,80,164,1,1
3249,31,23-08-2024 6.58,64.251.178.30,22,43,54,1,0
3250,4,07-02-2024 15.13,123.78.34.210,21,67,29,1,0
3251,42,28-04-2024 8.45,55.202.67.63,97,52,168,1,0
3252,32,17-06-2024 10.34,190.200.99.174,68,53,135,1,0
3253,9,08-05-2024 3.38,214.219.7.19,1,28,35,1,0
3254,2,12-03-2024 21.45,57.102.9.246,93,21,133,1,0
3255,15,09-07-2024 7.09,151.209.66.198,1,60,55,1,1
3256,31,27-07-2024 5.48,12.93.175.99,8,52,144,1,0
3257,47,07-04-2024 18.03,22.64.128.203,15,99,143,1,1
3258,45,06-04-2024 14.05,222.34.124.142,100,15,75,1,0
3259,29,22-06-2024 19.41,124.220.172.240,91,31,31,1,1
3260,19,19-04-2024 16.41,138.225.220.227,81,39,30,1,0
3261,12,19-03-2024 18.08,166.162.137.94,1,47,165,1,1
3262,48,02-03-2024 3.38,201.200.101.61,16,3,49,1,0
3263,36,08-01-2024 6.52,47.217.152.140,99,65,60,1,0
3264,46,14-05-2024 21.20,191.56.133.238,74,56,155,1,0
3265,21,20-03-2024 7.07,54.50.171.64,57,49,156,1,1
3266,43,05-07-2024 1.16,117.83.194.162,88,35,86,1,0
3267,3,15-08-2024 16.40,117.137.115.93,32,51,129,1,1
3268,26,26-05-2024 21.35,205.21.19.30,81,63,157,1,0
3269,9,27-02-2024 2.50,172.174.25.227,83,20,55,1,1
3270,35,07-05-2024 11.37,124.239.72.145,7,80,160,1,0
3271,2,12-08-2024 10.27,150.190.11.51,22,80,94,1,0
3272,19,05-05-2024 15.29,79.212.1.251,1,16,17,1,1
3273,6,18-05-2024 4.39,73.122.139.134,52,96,115,1,0
3274,8,24-03-2024 1.36,83.161.142.165,66,40,117,1,0
3275,6,08-04-2024 11.45,151.20.46.244,53,36,36,1,0
3276,29,13-01-2024 4.36,58.83.196.133,83,62,52,1,0
3277,6,05-05-2024 0.58,48.23.209.74,30,96,16,1,1
3278,8,08-08-2024 11.58,6.225.13.214,88,2,119,1,1
3279,17,21-07-2024 14.48,204.39.210.166,72,96,28,1,0
3280,45,24-08-2024 23.32,167.29.179.113,44,18,39,1,0
3281,26,19-06-2024 17.45,223.245.173.13,84,1,115,1,0
3282,45,06-04-2024 7.03,156.240.56.92,26,77,171,1,1
3283,12,10-02-2024 14.50,50.231.154.136,15,16,10,1,1
3284,16,24-08-2024 6.01,196.78.25.228,80,86,196,1,1
3285,7,25-02-2024 6.56,162.52.128.97,20,100,32,1,0
3286,48,23-08-2024 5.35,64.196.69.24,17,32,12,1,0
3287,48,17-01-2024 12.27,168.118.215.146,84,16,159,1,0
3288,30,17-06-2024 21.05,2.201.94.98,3,69,82,1,0
3289,34,22-03-2024 6.07,198.227.89.50,17,32,115,1,0
3290,20,29-06-2024 15.14,24.135.118.255,81,49,68,1,0
3291,23,14-06-2024 22.43,142.18.14.155,31,7,29,1,0
3292,43,18-08-2024 11.00,135.174.24.157,74,52,108,1,0
3293,7,24-03-2024 14.26,172.15.131.246,99,8,164,1,1
3294,6,15-03-2024 19.47,47.133.116.136,98,35,49,1,1
3295,45,07-05-2024 1.52,173.180.99.100,1,65,65,1,0
3296,13,09-01-2024 16.08,28.148.173.231,11,53,121,1,1
3297,40,22-07-2024 10.19,184.33.249.67,73,61,126,1,0
3298,11,19-05-2024 6.38,155.240.44.79,10,12,180,1,1
3299,31,28-06-2024 0.22,161.150.253.199,66,23,95,1,1
3300,16,13-02-2024 13.12,77.140.57.117,59,15,162,1,1
3301,14,19-02-2024 6.31,78.169.246.123,87,45,114,1,0
3302,20,11-07-2024 12.29,104.47.225.22,18,2,26,1,1
3303,17,28-04-2024 4.07,148.243.190.139,25,58,144,1,1
3304,24,13-03-2024 10.44,50.163.158.82,48,63,136,1,1
3305,45,08-07-2024 23.33,187.123.19.133,34,63,164,1,1
3306,43,27-08-2024 18.48,198.23.229.163,24,77,52,1,0
3307,13,21-06-2024 8.25,128.81.195.203,61,37,196,1,0
3308,34,18-02-2024 21.00,137.21.92.5,8,48,16,1,0
3309,20,05-03-2024 15.30,60.93.59.118,60,2,18,1,0
3310,47,07-05-2024 3.01,211.40.192.111,44,53,176,1,1
3311,24,20-06-2024 21.35,123.144.228.159,37,62,158,1,0
3312,25,08-08-2024 6.09,187.195.43.111,28,43,75,1,0
3313,28,26-01-2024 17.40,65.89.56.245,43,7,27,1,1
3314,49,13-01-2024 15.38,205.232.79.91,56,47,160,1,0
3315,17,02-01-2024 6.07,51.84.205.65,95,4,175,1,0
3316,17,13-01-2024 22.42,77.229.235.31,24,2,64,1,1
3317,37,27-06-2024 11.25,107.79.167.23,16,49,98,1,0
3318,37,23-05-2024 20.51,193.22.249.129,76,5,133,1,1
3319,13,18-05-2024 10.11,163.218.180.197,64,39,128,1,1
3320,33,28-01-2024 20.56,60.35.78.68,63,21,112,1,1
3321,26,10-07-2024 21.30,194.122.109.203,70,56,18,1,1
3322,24,30-08-2024 16.43,42.189.183.223,9,26,152,1,1
3323,29,07-07-2024 22.17,87.139.221.158,56,21,169,1,0
3324,34,19-04-2024 7.08,88.129.238.11,27,59,166,1,1
3325,38,19-08-2024 9.36,117.237.45.36,90,50,63,1,1
3326,38,24-08-2024 21.02,25.147.146.44,78,82,162,1,0
3327,7,15-03-2024 9.39,42.81.151.191,31,72,89,1,1
3328,16,09-03-2024 2.54,152.39.47.19,13,60,92,1,1
3329,29,05-05-2024 13.22,213.73.147.90,29,51,76,1,1
3330,14,23-02-2024 23.13,12.19.216.177,14,70,197,1,1
3331,9,06-07-2024 8.25,59.93.234.174,68,60,123,1,0
3332,40,16-06-2024 20.29,114.182.224.123,51,64,183,1,1
3333,7,04-06-2024 11.04,156.223.21.246,44,61,142,1,0
3334,29,31-05-2024 1.42,63.126.150.169,70,93,78,1,1
3335,16,08-02-2024 16.22,66.66.28.182,5,72,130,1,0
3336,26,02-02-2024 10.20,44.210.1.216,37,98,182,1,1
3337,48,08-07-2024 0.20,211.180.205.200,61,20,191,1,1
3338,21,08-05-2024 6.36,193.116.77.245,7,46,46,1,0
3339,40,29-04-2024 8.50,195.14.114.126,100,88,56,1,1
3340,9,06-03-2024 18.25,48.221.236.116,53,100,176,1,1
3341,40,02-05-2024 22.14,123.121.69.24,22,49,145,1,1
3342,13,08-08-2024 4.42,167.188.33.98,100,46,129,1,0
3343,48,27-03-2024 19.39,190.52.54.211,15,77,78,1,1
3344,1,18-07-2024 17.52,132.80.171.169,24,50,39,1,0
3345,34,17-05-2024 4.23,78.190.249.74,72,88,13,1,1
3346,10,09-01-2024 9.33,170.105.187.151,11,63,93,1,0
3347,48,26-07-2024 15.22,149.193.28.68,16,19,79,1,1
3348,5,16-03-2024 7.17,155.143.59.75,34,24,18,1,0
3349,26,12-07-2024 5.53,160.231.126.136,55,38,121,1,1
3350,16,08-02-2024 9.44,178.104.133.26,62,56,171,1,0
3351,37,08-02-2024 1.10,23.236.238.17,63,58,163,1,0
3352,7,21-02-2024 7.47,92.212.15.207,77,45,34,1,0
3353,38,01-07-2024 1.24,216.1.89.175,46,55,115,1,0
3354,10,08-06-2024 21.11,23.187.70.230,33,86,112,1,1
3355,39,12-07-2024 2.24,38.51.58.223,93,2,106,1,1
3356,13,12-05-2024 5.15,154.25.251.155,78,91,79,1,1
3357,48,19-04-2024 15.27,215.1.89.49,8,70,39,1,1
3358,18,12-03-2024 21.50,176.74.162.7,60,78,161,1,0
3359,36,25-05-2024 22.40,28.102.141.212,70,46,155,1,0
3360,12,06-02-2024 23.25,109.35.208.189,16,50,175,1,0
3361,47,31-05-2024 13.31,137.108.63.21,94,69,70,1,1
3362,9,19-03-2024 22.30,33.234.28.89,21,65,182,1,0
3363,34,27-03-2024 11.13,195.40.114.97,33,49,40,1,0
3364,10,28-04-2024 10.50,17.23.132.216,95,95,163,1,0
3365,28,22-03-2024 10.57,146.103.116.160,24,58,47,1,0
3366,37,17-07-2024 20.48,65.224.199.76,41,86,44,1,1
3367,2,18-06-2024 23.51,96.88.10.245,30,55,90,1,0
3368,43,26-02-2024 17.18,121.2.73.77,96,82,98,1,1
3369,21,17-01-2024 22.28,132.111.46.4,31,49,127,1,1
3370,33,28-04-2024 19.45,26.83.45.92,39,29,62,1,0
3371,13,04-03-2024 9.15,50.121.144.183,12,37,197,1,1
3372,21,26-06-2024 20.52,8.210.116.25,88,94,151,1,1
3373,33,22-07-2024 23.07,62.148.111.134,85,20,79,1,1
3374,8,27-05-2024 23.46,17.13.7.142,71,91,21,1,0
3375,8,22-07-2024 13.54,174.172.68.194,78,32,23,1,1
3376,3,22-03-2024 6.28,220.85.79.133,70,88,55,1,1
3377,15,08-05-2024 9.29,158.1.18.116,68,61,164,1,1
3378,26,07-07-2024 4.23,44.236.208.151,89,29,161,1,1
3379,41,01-05-2024 17.00,158.153.228.253,56,23,169,1,0
3380,50,30-06-2024 4.30,90.206.15.142,86,40,152,1,0
3381,2,03-03-2024 15.28,199.151.209.15,76,74,157,1,0
3382,50,04-06-2024 19.52,166.214.137.45,2,64,47,1,0
3383,31,29-02-2024 21.26,217.69.73.6,77,34,22,1,0
3384,20,20-04-2024 14.16,147.72.99.161,7,99,100,1,0
3385,6,26-02-2024 15.23,194.164.88.85,60,47,25,1,1
3386,2,10-04-2024 17.04,186.0.155.164,1,91,181,1,1
3387,29,06-07-2024 22.54,221.176.101.148,9,56,132,1,1
3388,41,11-03-2024 17.43,207.84.92.249,34,70,181,1,0
3389,17,31-07-2024 4.06,43.168.39.152,58,86,31,1,0
3390,29,07-07-2024 10.23,78.100.91.248,17,18,116,1,1
3391,11,15-01-2024 0.28,50.153.11.81,59,17,40,1,1
3392,14,10-07-2024 1.12,153.183.255.113,66,83,94,1,0
3393,19,27-06-2024 4.26,166.56.128.123,36,24,152,1,0
3394,3,22-03-2024 9.37,96.217.4.53,58,10,80,1,1
3395,5,06-02-2024 8.16,16.14.190.89,28,60,178,1,1
3396,20,14-03-2024 11.02,117.158.204.36,32,81,36,1,1
3397,22,11-02-2024 1.53,133.107.242.204,3,82,115,1,1
3398,11,07-02-2024 8.00,217.154.5.184,21,6,152,1,1
3399,6,20-08-2024 8.07,169.76.246.98,24,96,73,1,1
3400,1,20-06-2024 5.33,147.8.33.224,43,19,161,1,0
3401,18,22-08-2024 4.46,7.207.220.56,16,99,140,1,0
3402,39,16-04-2024 21.01,121.149.66.80,60,25,97,1,0
3403,13,23-06-2024 10.26,189.38.113.174,80,13,160,1,0
3404,27,05-01-2024 13.49,151.233.221.29,22,23,57,1,0
3405,22,02-08-2024 15.30,172.109.1.173,63,26,112,1,0
3406,29,01-05-2024 11.57,99.196.155.55,9,38,127,1,1
3407,49,25-01-2024 21.20,63.227.208.200,51,14,188,1,0
3408,16,01-04-2024 8.31,12.29.227.159,49,8,36,1,1
3409,14,08-04-2024 20.05,65.178.233.46,90,78,172,1,1
3410,29,01-05-2024 14.56,65.160.227.220,17,4,40,1,0
3411,50,08-01-2024 16.22,111.247.183.66,58,49,140,1,1
3412,33,09-07-2024 17.43,134.238.180.160,19,41,113,1,1
3413,21,23-03-2024 16.32,215.178.76.217,5,53,38,1,1
3414,42,23-08-2024 11.55,152.223.210.195,48,65,157,1,0
3415,44,07-06-2024 15.11,207.71.221.116,20,47,15,1,0
3416,6,02-08-2024 17.15,85.154.226.11,45,34,64,1,1
3417,27,29-07-2024 21.06,117.88.179.105,80,72,58,1,0
3418,4,15-07-2024 18.07,21.21.170.196,77,63,18,1,0
3419,43,25-02-2024 19.04,215.184.161.133,12,27,102,1,1
3420,36,08-06-2024 9.14,38.76.78.123,12,65,173,1,1
3421,28,08-08-2024 7.28,140.166.107.60,7,82,70,1,0
3422,33,16-03-2024 0.41,153.23.10.117,1,54,164,1,0
3423,46,25-07-2024 2.10,2.146.246.46,7,50,13,1,1
3424,12,10-04-2024 16.42,187.139.192.7,26,46,142,1,1
3425,33,01-07-2024 11.17,67.162.62.76,54,39,78,1,0
3426,6,20-04-2024 20.41,4.88.44.56,16,71,122,1,0
3427,27,10-08-2024 6.31,79.18.228.54,23,53,113,1,0
3428,49,19-02-2024 16.41,33.71.195.103,14,86,161,1,1
3429,17,14-03-2024 18.56,220.42.25.95,99,59,72,1,1
3430,44,27-03-2024 15.37,195.20.55.230,35,63,64,1,1
3431,4,16-04-2024 9.03,213.247.227.4,76,17,137,1,1
3432,16,09-08-2024 4.27,178.174.27.114,16,39,101,1,0
3433,25,17-04-2024 21.03,185.56.22.44,19,94,59,1,1
3434,30,02-05-2024 21.41,83.53.169.44,63,16,31,1,1
3435,3,29-03-2024 11.18,111.212.241.39,76,63,106,1,0
3436,37,28-02-2024 13.11,112.208.92.14,41,16,110,1,1
3437,47,09-03-2024 6.36,69.97.100.150,100,67,73,1,0
3438,49,06-08-2024 12.18,78.50.139.245,59,32,38,1,0
3439,14,15-08-2024 0.18,25.7.17.208,21,33,133,1,1
3440,42,05-04-2024 1.00,201.206.210.23,27,97,104,1,0
3441,38,04-02-2024 8.29,104.149.41.22,31,13,30,1,1
3442,29,18-04-2024 10.26,17.56.194.182,26,16,78,1,1
3443,1,19-03-2024 7.13,123.43.172.161,75,18,155,1,1
3444,38,25-03-2024 8.05,89.53.34.102,7,25,36,1,1
3445,50,16-03-2024 14.31,11.246.28.45,86,21,16,1,0
3446,4,15-05-2024 18.06,50.252.44.8,98,100,85,1,1
3447,3,13-06-2024 18.46,194.27.255.154,97,59,149,1,0
3448,39,03-04-2024 13.44,5.181.147.82,38,24,177,1,1
3449,7,03-01-2024 0.41,139.19.159.146,88,47,62,1,0
3450,33,17-05-2024 13.19,159.181.128.130,19,16,135,1,1
3451,21,14-03-2024 10.12,74.150.68.95,20,75,185,1,0
3452,13,04-08-2024 19.09,223.85.63.161,46,93,58,1,0
3453,26,10-02-2024 15.51,168.191.62.222,3,47,112,1,1
3454,38,13-04-2024 2.46,113.70.137.110,21,26,125,1,0
3455,40,21-02-2024 23.28,197.2.41.54,27,19,132,1,0
3456,18,22-01-2024 3.50,215.43.6.132,68,65,133,1,1
3457,28,08-04-2024 18.59,35.157.102.28,7,1,145,1,1
3458,39,10-07-2024 7.16,58.119.98.189,18,5,26,1,1
3459,21,23-04-2024 22.58,5.123.114.86,48,83,77,1,1
3460,22,06-04-2024 8.48,66.31.103.155,71,62,40,1,1
3461,43,14-03-2024 1.02,102.209.175.208,82,91,92,1,1
3462,18,07-06-2024 21.23,21.125.178.217,39,90,114,1,0
3463,49,28-05-2024 20.36,112.20.23.43,95,24,87,1,0
3464,9,31-07-2024 11.46,114.57.64.207,65,19,12,1,1
3465,14,12-07-2024 12.14,1.110.128.185,45,20,127,1,1
3466,20,23-01-2024 19.34,137.115.153.187,54,79,70,1,0
3467,31,06-02-2024 7.29,132.39.114.153,95,49,94,1,0
3468,35,08-03-2024 1.24,160.250.66.185,22,77,62,1,1
3469,35,04-05-2024 21.26,219.107.180.211,11,20,149,1,1
3470,14,15-01-2024 23.50,93.195.194.167,6,72,46,1,0
3471,46,11-04-2024 5.46,207.5.31.222,48,28,196,1,1
3472,37,17-08-2024 9.51,135.101.209.101,18,74,15,1,0
3473,22,19-03-2024 9.10,52.118.134.105,51,57,158,1,1
3474,29,27-08-2024 21.43,162.254.179.31,21,59,38,1,1
3475,30,16-07-2024 20.16,139.130.182.145,77,54,145,1,1
3476,39,29-04-2024 6.15,152.41.65.241,37,62,16,1,0
3477,19,04-03-2024 21.59,204.94.139.88,61,12,103,1,1
3478,6,24-06-2024 4.24,17.117.242.160,2,63,162,1,0
3479,43,31-05-2024 9.42,182.19.100.226,65,5,115,1,0
3480,44,01-02-2024 22.15,76.189.97.60,43,86,61,1,0
3481,23,25-05-2024 4.07,23.237.9.103,59,14,77,1,0
3482,39,17-06-2024 2.28,83.0.65.166,48,69,76,1,0
3483,24,26-07-2024 23.31,61.211.182.134,61,23,42,1,0
3484,10,24-04-2024 12.57,139.219.185.71,35,22,99,1,0
3485,10,05-02-2024 13.44,54.162.19.135,59,84,36,1,1
3486,46,15-03-2024 8.12,45.247.88.221,18,94,37,1,1
